Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,Label
2025-03-15 11:18:33.916822,-3.71,-0.69,-10.41,-1.87,0.64,0.22,BicepCurl
2025-03-15 11:18:33.944380,-3.24,0.45,-8.07,-1.75,0.72,0.32,BicepCurl
2025-03-15 11:18:33.970385,-4.31,0.26,-6.85,-1.86,0.42,0.16,BicepCurl
2025-03-15 11:18:33.997972,-3.06,0.72,-10.53,-2.05,0.37,0.16,BicepCurl
2025-03-15 11:18:34.024012,-2.36,1.05,-10.32,-1.75,0.83,0.02,BicepCurl
2025-03-15 11:18:34.051968,-3.97,2.06,-8.09,-1.90,0.42,0.44,BicepCurl
2025-03-15 11:18:34.081364,-3.96,1.45,-9.49,-1.98,0.29,0.41,BicepCurl
2025-03-15 11:18:34.104186,-2.17,2.92,-9.46,-1.73,0.39,0.36,BicepCurl
2025-03-15 11:18:34.132055,-2.65,3.94,-8.84,-1.76,0.48,0.33,BicepCurl
2025-03-15 11:18:34.157454,-2.83,3.71,-10.11,-1.77,0.57,0.62,BicepCurl
2025-03-15 11:18:34.187190,-2.68,4.32,-10.44,-1.56,0.68,0.69,BicepCurl
2025-03-15 11:18:34.210961,-2.71,5.10,-8.71,-1.54,0.46,0.82,BicepCurl
2025-03-15 11:18:34.239482,-3.16,4.54,-8.53,-1.63,0.08,0.78,BicepCurl
2025-03-15 11:18:34.265218,-2.36,4.32,-9.57,-1.44,0.07,0.62,BicepCurl
2025-03-15 11:18:34.292405,-1.87,5.14,-7.99,-1.35,0.28,0.59,BicepCurl
2025-03-15 11:18:34.319941,-2.31,5.09,-7.60,-1.38,0.25,0.55,BicepCurl
2025-03-15 11:18:34.345105,-1.88,5.53,-7.96,-1.29,0.13,0.38,BicepCurl
2025-03-15 11:18:34.371808,-1.41,5.85,-7.53,-1.27,0.11,0.20,BicepCurl
2025-03-15 11:18:34.398706,-1.27,6.22,-7.76,-1.21,0.16,0.09,BicepCurl
2025-03-15 11:18:34.425575,-1.31,6.72,-7.76,-1.13,0.13,0.14,BicepCurl
2025-03-15 11:18:34.452573,-1.24,7.13,-6.71,-1.11,0.09,0.18,BicepCurl
2025-03-15 11:18:34.478905,-1.21,7.03,-6.54,-1.07,0.04,0.25,BicepCurl
2025-03-15 11:18:34.506417,-1.02,7.27,-6.86,-1.04,0.14,0.36,BicepCurl
2025-03-15 11:18:34.532537,-1.03,7.50,-6.30,-1.08,0.26,0.38,BicepCurl
2025-03-15 11:18:34.559136,-1.36,7.46,-6.06,-1.12,0.15,0.39,BicepCurl
2025-03-15 11:18:34.590655,-1.23,8.09,-5.33,-1.13,0.04,0.38,BicepCurl
2025-03-15 11:18:34.613270,-1.02,8.29,-5.51,-1.08,0.10,0.42,BicepCurl
2025-03-15 11:18:34.639921,-0.92,8.32,-5.49,-1.00,0.22,0.39,BicepCurl
2025-03-15 11:18:34.666629,-0.84,8.26,-5.37,-0.94,0.24,0.27,BicepCurl
2025-03-15 11:18:34.692897,-0.87,8.56,-4.74,-0.91,0.20,0.23,BicepCurl
2025-03-15 11:18:34.719794,-0.88,8.63,-4.65,-0.90,0.04,0.21,BicepCurl
2025-03-15 11:18:34.746224,-0.88,8.76,-4.63,-0.86,0.00,0.18,BicepCurl
2025-03-15 11:18:34.773030,-0.48,8.57,-4.67,-0.81,0.05,0.13,BicepCurl
2025-03-15 11:18:34.800167,0.01,8.88,-4.72,-0.69,0.22,0.09,BicepCurl
2025-03-15 11:18:34.831671,-0.09,9.17,-4.13,-0.64,0.24,0.16,BicepCurl
2025-03-15 11:18:34.853456,-0.82,9.50,-3.45,-0.64,0.19,0.37,BicepCurl
2025-03-15 11:18:34.879680,-0.34,9.04,-3.51,-0.81,-0.02,0.31,BicepCurl
2025-03-15 11:18:34.907395,-0.08,8.76,-4.22,-0.75,0.12,0.28,BicepCurl
2025-03-15 11:18:34.933437,-0.62,8.99,-3.39,-0.72,0.06,0.21,BicepCurl
2025-03-15 11:18:34.960027,-0.77,8.85,-3.10,-0.64,-0.09,0.09,BicepCurl
2025-03-15 11:18:34.986863,-0.42,8.98,-3.87,-0.43,-0.09,0.00,BicepCurl
2025-03-15 11:18:35.014629,-0.19,8.98,-4.35,-0.24,0.15,-0.03,BicepCurl
2025-03-15 11:18:35.040574,-0.08,9.06,-4.03,-0.10,0.34,-0.09,BicepCurl
2025-03-15 11:18:35.068089,-0.56,9.21,-3.40,-0.02,0.30,-0.10,BicepCurl
2025-03-15 11:18:35.095342,-0.63,9.04,-3.31,-0.01,0.14,-0.15,BicepCurl
2025-03-15 11:18:35.120928,-0.36,8.91,-3.43,0.02,0.14,-0.18,BicepCurl
2025-03-15 11:18:35.147041,-0.40,9.28,-3.18,0.04,0.12,-0.18,BicepCurl
2025-03-15 11:18:35.173910,-0.45,9.32,-2.81,0.02,0.01,-0.11,BicepCurl
