Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,Label
2025-04-03 22:42:08.307886,-2.94,-12.32,6.41,0.52,0.09,-1.04,OverHead
2025-04-03 22:42:08.334618,-0.82,-11.33,5.20,0.19,-0.00,-0.94,OverHead
2025-04-03 22:42:08.365517,-0.13,-11.02,4.82,0.11,0.19,-0.59,OverHead
2025-04-03 22:42:08.397754,-0.41,-10.58,5.53,-0.02,0.19,-0.39,OverHead
2025-04-03 22:42:08.432098,-0.11,-10.58,4.90,-0.06,-0.04,-0.01,OverHead
2025-04-03 22:42:08.460044,-0.21,-10.28,5.03,-0.11,-0.06,0.15,OverHead
2025-04-03 22:42:08.488541,0.18,-9.57,4.33,-0.16,0.01,0.21,OverHead
2025-04-03 22:42:08.521241,0.00,-8.94,4.17,-0.19,0.08,0.15,OverHead
2025-04-03 22:42:08.549791,0.25,-8.64,4.07,-0.17,0.06,0.17,OverHead
2025-04-03 22:42:08.580719,0.31,-8.64,3.96,-0.17,0.03,0.12,OverHead
2025-04-03 22:42:08.615379,0.02,-8.79,4.12,-0.12,0.03,0.14,OverHead
2025-04-03 22:42:08.642505,-0.23,-8.92,3.95,-0.09,-0.08,0.16,OverHead
2025-04-03 22:42:08.676166,-0.25,-8.96,4.42,-0.08,-0.08,0.05,OverHead
2025-04-03 22:42:08.704844,-0.31,-8.94,4.07,-0.07,-0.04,-0.01,OverHead
2025-04-03 22:42:08.734613,-0.33,-8.91,3.88,-0.05,0.03,-0.06,OverHead
2025-04-03 22:42:08.765304,-0.48,-9.02,4.29,-0.03,0.02,-0.05,OverHead
2025-04-03 22:42:08.796077,-0.35,-9.33,3.96,-0.02,-0.03,0.01,OverHead
2025-04-03 22:42:08.828606,-0.33,-9.33,4.19,-0.04,0.01,-0.01,OverHead
2025-04-03 22:42:08.861171,0.16,-9.10,4.27,-0.06,0.02,0.07,OverHead
2025-04-03 22:42:08.888433,-0.39,-8.87,4.27,-0.09,-0.06,0.04,OverHead
2025-04-03 22:42:08.922555,0.16,-8.77,4.05,-0.11,-0.09,0.04,OverHead
2025-04-03 22:42:08.949901,-0.27,-8.78,4.23,-0.10,-0.11,0.04,OverHead
2025-04-03 22:42:08.980498,-0.12,-9.52,4.15,-0.10,-0.02,0.08,OverHead
2025-04-03 22:42:09.012685,-0.70,-10.07,4.34,-0.16,-0.02,0.08,OverHead
2025-04-03 22:42:09.042521,-0.90,-11.04,4.65,-0.24,0.09,0.16,OverHead
2025-04-03 22:42:09.073108,-0.94,-11.77,4.88,-0.45,0.27,0.45,OverHead
2025-04-03 22:42:09.104004,-1.08,-11.82,5.13,-0.66,0.45,0.64,OverHead
2025-04-03 22:42:09.136429,-1.22,-11.61,4.83,-0.86,0.41,0.84,OverHead
2025-04-03 22:42:09.166649,-1.71,-11.31,3.80,-0.97,0.25,0.97,OverHead
2025-04-03 22:42:09.196497,-2.19,-11.69,3.20,-0.93,0.13,0.97,OverHead
2025-04-03 22:42:09.228606,-2.08,-11.31,2.87,-0.83,0.15,0.95,OverHead
2025-04-03 22:42:09.258534,-2.92,-10.97,2.42,-0.74,0.27,0.83,OverHead
2025-04-03 22:42:09.289069,-1.81,-10.96,2.38,-0.67,0.36,0.73,OverHead
2025-04-03 22:42:09.603367,-3.14,-9.88,1.30,-0.28,0.01,0.24,OverHead
2025-04-03 22:42:10.310210,0.02,-8.79,3.69,0.05,-0.09,-0.14,OverHead
2025-04-03 22:42:10.388008,0.85,-8.97,3.46,0.01,-0.18,-0.00,OverHead
2025-04-03 22:42:10.421145,0.90,-9.00,3.28,-0.01,-0.15,0.04,OverHead
2025-04-03 22:42:10.446756,0.99,-8.86,3.66,-0.02,0.05,0.15,OverHead
2025-04-03 22:42:10.477011,0.62,-8.53,3.74,-0.05,0.03,0.25,OverHead
2025-04-03 22:42:10.515471,0.63,-8.47,3.62,-0.10,-0.01,0.41,OverHead
2025-04-03 22:42:10.537836,0.48,-8.09,3.82,-0.18,-0.08,0.51,OverHead
2025-04-03 22:42:10.569290,0.23,-7.74,3.61,-0.30,-0.28,0.68,OverHead
2025-04-03 22:42:10.602751,0.11,-8.12,3.40,-0.38,-0.70,0.92,OverHead
2025-04-03 22:42:10.630379,0.17,-6.60,3.27,-0.48,-0.66,1.05,OverHead
2025-04-03 22:42:10.662102,-0.03,-7.71,2.75,-0.57,-0.45,1.23,OverHead
2025-04-03 22:42:10.692297,-0.60,-8.05,2.76,-0.60,-0.21,1.13,OverHead
2025-04-03 22:42:10.722731,-1.73,-7.19,1.96,-0.68,0.06,1.20,OverHead
2025-04-03 22:42:10.753961,-0.83,-9.41,2.15,-0.64,0.36,0.91,OverHead
2025-04-03 22:42:10.793587,-0.96,-7.26,2.13,-0.63,0.56,0.89,OverHead
2025-04-03 22:42:10.815345,-3.54,-9.07,2.86,-0.64,-0.19,0.73,OverHead
2025-04-03 22:42:10.846213,-1.64,-7.74,1.80,-0.55,-0.82,0.61,OverHead
