Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,handGrip,Label
2025-04-03 22:44:01.901550,1.13,9.57,1.13,-0.04,0.01,0.01,PalmDown,PushUp
2025-04-03 22:44:01.930703,1.22,9.47,2.74,-0.04,-0.03,0.05,PalmDown,PushUp
2025-04-03 22:44:01.972354,1.92,9.44,0.89,-0.03,0.04,-0.04,PalmDown,PushUp
2025-04-03 22:44:01.996407,1.33,9.38,0.94,-0.04,0.11,-0.08,PalmDown,PushUp
2025-04-03 22:44:02.027650,1.05,9.83,1.19,0.0,0.24,-0.07,PalmDown,PushUp
2025-04-03 22:44:02.054012,1.13,9.69,1.32,-0.03,-0.03,0.08,PalmDown,PushUp
2025-04-03 22:44:02.085106,1.2,9.8,1.25,-0.04,-0.21,0.14,PalmDown,PushUp
2025-04-03 22:44:02.115283,1.21,9.71,1.34,-0.05,-0.16,0.04,PalmDown,PushUp
2025-04-03 22:44:02.145997,1.64,9.41,0.95,-0.06,-0.07,-0.01,PalmDown,PushUp
2025-04-03 22:44:02.177623,0.97,9.75,0.86,-0.06,-0.25,0.02,PalmDown,PushUp
2025-04-03 22:44:02.207583,1.65,9.53,0.59,-0.04,0.03,0.01,PalmDown,PushUp
2025-04-03 22:44:02.238766,1.4,9.48,0.99,-0.04,0.14,-0.04,PalmDown,PushUp
2025-04-03 22:44:02.268830,1.31,9.56,1.35,-0.01,0.34,-0.13,PalmDown,PushUp
2025-04-03 22:44:02.303851,1.44,9.5,1.31,-0.05,-0.06,0.02,PalmDown,PushUp
2025-04-03 22:44:02.335172,1.44,9.62,1.02,-0.01,-0.01,0.01,PalmDown,PushUp
2025-04-03 22:44:02.362312,1.72,9.15,1.2,-0.01,0.52,-0.32,PalmDown,PushUp
2025-04-03 22:44:02.392305,1.3,9.15,1.03,0.03,0.14,-0.08,PalmDown,PushUp
2025-04-03 22:44:02.422690,1.43,9.43,1.24,0.02,0.06,-0.04,PalmDown,PushUp
2025-04-03 22:44:02.453496,1.16,9.54,1.14,-0.02,0.03,-0.02,PalmDown,PushUp
2025-04-03 22:44:02.484462,1.14,9.57,1.03,-0.04,0.08,-0.02,PalmDown,PushUp
2025-04-03 22:44:02.515029,1.4,9.45,1.3,-0.09,-0.11,0.05,PalmDown,PushUp
2025-04-03 22:44:02.549863,1.17,9.73,1.09,-0.05,-0.05,-0.0,PalmDown,PushUp
2025-04-03 22:44:02.576815,1.19,9.48,1.49,-0.03,-0.09,-0.03,PalmDown,PushUp
2025-04-03 22:44:02.609687,1.05,9.64,1.38,-0.02,0.04,-0.06,PalmDown,PushUp
2025-04-03 22:44:02.641769,1.26,9.51,1.24,-0.03,0.03,-0.03,PalmDown,PushUp
2025-04-03 22:44:02.668494,1.11,9.5,1.09,0.0,0.13,-0.01,PalmDown,PushUp
2025-04-03 22:44:02.700182,1.39,9.25,1.08,-0.04,-0.13,0.09,PalmDown,PushUp
2025-04-03 22:44:02.731614,1.51,9.37,1.26,-0.02,-0.0,0.0,PalmDown,PushUp
2025-04-03 22:44:02.760676,1.44,9.41,1.18,-0.01,0.07,-0.01,PalmDown,PushUp
2025-04-03 22:44:02.795783,1.14,9.59,1.44,0.07,0.25,-0.07,PalmDown,PushUp
2025-04-03 22:44:02.826838,1.16,9.52,1.57,0.03,-0.22,-0.03,PalmDown,PushUp
2025-04-03 22:44:02.853232,1.01,9.59,0.98,0.01,-0.24,-0.07,PalmDown,PushUp
2025-04-03 22:44:02.883823,1.14,9.68,1.25,0.02,-0.15,-0.08,PalmDown,PushUp
2025-04-03 22:44:02.916704,1.47,9.47,0.11,0.04,0.08,-0.11,PalmDown,PushUp
2025-04-03 22:44:02.949356,1.79,9.33,0.5,0.01,0.21,-0.08,PalmDown,PushUp
2025-04-03 22:44:02.979034,1.14,9.58,1.05,-0.05,-0.03,0.01,PalmDown,PushUp
2025-04-03 22:44:03.006724,1.2,9.5,1.18,-0.06,0.02,0.01,PalmDown,PushUp
2025-04-03 22:44:03.037395,1.06,9.51,1.01,-0.05,0.06,0.01,PalmDown,PushUp
2025-04-03 22:44:03.068058,1.32,9.42,1.08,-0.01,0.03,0.01,PalmDown,PushUp
2025-04-03 22:44:03.108525,1.1,9.61,1.03,0.0,0.12,0.0,PalmDown,PushUp
2025-04-03 22:44:03.129430,1.06,9.75,1.35,-0.0,-0.02,0.06,PalmDown,PushUp
2025-04-03 22:44:03.160363,1.13,9.58,1.09,-0.03,-0.06,0.09,PalmDown,PushUp
2025-04-03 22:44:03.190100,1.19,9.47,1.03,-0.02,0.09,0.03,PalmDown,PushUp
2025-04-03 22:44:03.226587,1.28,9.43,1.12,-0.01,0.05,0.06,PalmDown,PushUp
2025-04-03 22:44:03.253859,1.0,9.62,1.4,-0.05,-0.06,0.07,PalmDown,PushUp
2025-04-03 22:44:03.283277,1.25,9.58,1.2,-0.06,-0.09,0.09,PalmDown,PushUp
2025-04-03 22:44:03.320859,1.35,9.42,1.17,-0.03,-0.03,0.06,PalmDown,PushUp
2025-04-03 22:44:03.344630,1.24,9.64,1.19,-0.06,-0.01,0.05,PalmDown,PushUp
2025-04-03 22:44:03.375790,1.25,9.5,1.32,-0.07,0.08,0.04,PalmDown,PushUp
2025-04-03 22:44:03.406353,1.53,9.56,1.21,-0.04,0.06,0.06,PalmDown,PushUp
2025-04-03 22:44:03.441230,1.06,9.7,1.28,-0.06,0.03,0.09,PalmDown,PushUp
2025-04-03 22:44:03.467332,1.33,9.41,1.34,-0.01,0.06,0.07,PalmDown,PushUp
2025-04-03 22:44:03.498202,1.59,9.28,1.33,0.0,0.04,0.0,PalmDown,PushUp
2025-04-03 22:44:03.534982,1.39,9.5,1.02,-0.01,-0.03,0.03,PalmDown,PushUp
2025-04-03 22:44:03.560416,1.15,9.51,1.11,-0.03,-0.03,0.08,PalmDown,PushUp
2025-04-03 22:44:03.590351,1.5,9.51,1.2,-0.01,0.02,0.11,PalmDown,PushUp
2025-04-03 22:44:03.621186,1.7,9.39,1.2,-0.02,-0.01,0.13,PalmDown,PushUp
2025-04-03 22:44:03.652070,1.5,9.44,1.09,-0.0,0.02,0.12,PalmDown,PushUp
2025-04-03 22:44:03.682975,1.53,9.52,1.32,0.02,0.03,0.13,PalmDown,PushUp
2025-04-03 22:44:03.713520,1.67,9.4,1.25,0.14,0.14,0.16,PalmDown,PushUp
2025-04-03 22:44:03.754741,1.65,9.73,0.49,0.01,0.09,0.29,PalmDown,PushUp
2025-04-03 22:44:03.778292,1.28,9.66,0.9,-0.15,0.08,0.39,PalmDown,PushUp
2025-04-03 22:44:03.806410,2.09,9.6,0.99,-0.23,0.13,0.47,PalmDown,PushUp
2025-04-03 22:44:03.839464,1.28,9.46,1.73,-0.37,0.18,0.51,PalmDown,PushUp
2025-04-03 22:44:03.870615,2.81,9.2,1.28,-0.3,0.14,0.47,PalmDown,PushUp
2025-04-03 22:44:03.898091,1.8,9.18,1.73,-0.31,0.09,0.46,PalmDown,PushUp
2025-04-03 22:44:03.932861,3.06,9.14,1.3,-0.24,0.15,0.38,PalmDown,PushUp
2025-04-03 22:44:03.959882,2.59,9.43,1.7,-0.17,0.31,0.3,PalmDown,PushUp
2025-04-03 22:44:03.990729,1.93,9.14,1.94,-0.32,0.33,0.34,PalmDown,PushUp
2025-04-03 22:44:04.021843,2.33,9.82,0.69,-0.48,0.37,0.61,PalmDown,PushUp
2025-04-03 22:44:04.052900,2.82,9.39,2.42,-0.56,0.24,0.69,PalmDown,PushUp
2025-04-03 22:44:04.083294,2.83,8.79,1.52,-0.54,0.17,0.6,PalmDown,PushUp
2025-04-03 22:44:04.115671,4.1,8.59,2.69,-0.49,0.04,0.48,PalmDown,PushUp
2025-04-03 22:44:04.146047,3.2,8.52,2.78,-0.35,0.15,0.31,PalmDown,PushUp
2025-04-03 22:44:04.178851,3.54,8.67,2.26,-0.21,0.15,0.2,PalmDown,PushUp
2025-04-03 22:44:04.206839,3.51,8.74,2.86,-0.17,0.09,0.24,PalmDown,PushUp
2025-04-03 22:44:04.242566,3.26,8.67,1.86,-0.33,0.23,0.33,PalmDown,PushUp
2025-04-03 22:44:04.271017,3.38,8.74,3.26,-0.33,0.13,0.35,PalmDown,PushUp
2025-04-03 22:44:04.299781,3.73,8.59,2.83,-0.59,0.03,0.44,PalmDown,PushUp
