Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,handGrip,Label
2025-04-03 22:46:02.517423,9.54,5.77,0.41,0.62,0.05,2.54,ClosedGrip,TricepExtension
2025-04-03 22:46:02.548582,9.25,4.66,0.74,0.63,-0.1,2.48,ClosedGrip,TricepExtension
2025-04-03 22:46:02.578906,9.92,3.6,0.79,0.69,-0.24,2.46,ClosedGrip,TricepExtension
2025-04-03 22:46:02.614548,10.63,3.26,0.21,0.7,0.17,2.54,ClosedGrip,TricepExtension
2025-04-03 22:46:02.641306,9.79,2.38,0.48,0.69,0.2,2.46,ClosedGrip,TricepExtension
2025-04-03 22:46:02.677684,9.14,0.8,1.66,0.65,0.1,2.2,ClosedGrip,TricepExtension
2025-04-03 22:46:02.703761,9.95,0.75,0.69,0.68,0.11,2.33,ClosedGrip,TricepExtension
2025-04-03 22:46:02.732946,10.09,-0.29,0.04,0.63,0.5,2.17,ClosedGrip,TricepExtension
2025-04-03 22:46:02.765664,9.69,-0.87,0.35,0.56,0.73,2.07,ClosedGrip,TricepExtension
2025-04-03 22:46:02.799495,8.83,-0.86,1.07,0.47,0.63,2.07,ClosedGrip,TricepExtension
2025-04-03 22:46:02.846018,9.97,-0.9,0.7,0.43,0.3,2.08,ClosedGrip,TricepExtension
2025-04-03 22:46:02.862648,9.68,-1.87,0.5,0.41,0.66,1.97,ClosedGrip,TricepExtension
2025-04-03 22:46:02.886611,8.97,-2.37,1.39,0.39,0.79,1.94,ClosedGrip,TricepExtension
2025-04-03 22:46:02.920256,7.61,-3.09,2.05,0.37,0.45,1.81,ClosedGrip,TricepExtension
2025-04-03 22:46:02.948203,7.91,-4.21,1.46,0.33,0.32,1.56,ClosedGrip,TricepExtension
2025-04-03 22:46:02.978854,7.25,-4.7,1.79,0.22,0.71,1.41,ClosedGrip,TricepExtension
2025-04-03 22:46:03.014476,6.54,-4.76,2.34,0.11,0.52,1.23,ClosedGrip,TricepExtension
2025-04-03 22:46:03.040968,6.67,-4.46,1.65,0.07,0.33,0.99,ClosedGrip,TricepExtension
2025-04-03 22:46:03.075155,6.72,-4.73,1.28,0.06,0.4,0.98,ClosedGrip,TricepExtension
