Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,Label
2025-04-03 22:34:39.892070,8.94,-0.88,0.35,0.29,-0.24,0.33,Pull
2025-04-03 22:34:39.922140,9.82,-1.82,0.90,0.10,0.23,0.31,Pull
2025-04-03 22:34:39.952840,8.28,-2.82,1.06,0.17,0.17,-0.18,Pull
2025-04-03 22:34:39.983757,8.26,-2.63,1.64,0.16,-0.25,-0.38,Pull
2025-04-03 22:34:40.018345,8.88,-2.86,1.29,0.01,0.04,-0.87,Pull
2025-04-03 22:34:40.045521,8.36,-2.61,2.27,-0.09,-0.17,-0.94,Pull
2025-04-03 22:34:40.076791,10.17,-3.11,1.55,-0.19,-0.36,-1.25,Pull
2025-04-03 22:34:40.107415,10.98,-3.19,1.39,-0.36,0.49,-1.50,Pull
2025-04-03 22:34:40.138164,10.61,-3.03,2.17,-0.52,0.54,-1.29,Pull
2025-04-03 22:34:40.168746,10.55,-4.01,1.86,-0.67,-0.12,-0.53,Pull
2025-04-03 22:34:40.200416,11.19,-4.19,0.57,-0.60,0.35,-0.56,Pull
2025-04-03 22:34:40.233297,10.64,-3.22,1.70,-0.49,0.48,-0.33,Pull
2025-04-03 22:34:40.261213,8.88,-2.61,2.43,-0.40,0.00,-0.08,Pull
2025-04-03 22:34:40.295771,11.10,-1.63,0.66,-0.29,0.07,0.20,Pull
2025-04-03 22:34:40.326449,10.27,-0.96,0.95,-0.20,0.27,0.26,Pull
2025-04-03 22:34:40.368670,9.41,-0.77,1.88,-0.17,0.08,0.25,Pull
2025-04-03 22:34:40.384538,9.89,-0.25,0.81,-0.09,-0.08,0.21,Pull
2025-04-03 22:34:40.415392,9.86,-0.17,0.97,-0.04,0.09,0.16,Pull
2025-04-03 22:34:40.446118,9.38,-0.31,1.38,-0.02,0.03,0.06,Pull
2025-04-03 22:34:40.477007,9.16,-0.24,1.23,0.00,-0.28,-0.01,Pull
2025-04-03 22:34:40.506983,10.40,-0.27,0.71,0.05,0.05,0.01,Pull
2025-04-03 22:34:40.539631,9.53,-0.84,1.30,0.08,0.20,0.04,Pull
2025-04-03 22:34:40.569258,9.05,-0.93,1.59,0.07,-0.13,0.05,Pull
2025-04-03 22:34:40.599847,10.06,-0.91,1.19,0.06,-0.12,-0.03,Pull
2025-04-03 22:34:40.630911,10.47,-1.34,1.36,0.09,0.03,0.12,Pull
2025-04-03 22:34:40.665957,9.58,-1.88,2.26,0.17,-0.20,0.04,Pull
2025-04-03 22:34:40.692444,9.88,-2.07,1.54,0.22,-0.25,0.20,Pull
2025-04-03 22:34:40.723326,10.14,-2.04,1.28,0.27,-0.04,0.25,Pull
2025-04-03 22:34:40.753982,9.47,-2.87,2.00,0.31,0.03,0.46,Pull
2025-04-03 22:34:40.786624,9.17,-3.55,1.94,0.21,0.43,0.28,Pull
2025-04-03 22:34:40.815660,8.03,-3.44,2.40,0.10,0.12,0.35,Pull
2025-04-03 22:34:40.847166,10.30,-3.25,0.72,0.09,-0.24,0.45,Pull
2025-04-03 22:34:40.877333,8.85,-4.27,1.57,0.09,0.84,0.15,Pull
2025-04-03 22:34:40.908186,7.73,-4.41,2.40,-0.01,0.02,0.09,Pull
2025-04-03 22:34:40.949646,9.64,-3.34,0.85,-0.05,-0.39,-0.07,Pull
2025-04-03 22:34:40.969648,10.16,-2.79,1.74,-0.09,0.30,-0.38,Pull
2025-04-03 22:34:41.002516,9.65,-1.96,0.49,-0.04,-0.16,-0.50,Pull
2025-04-03 22:34:41.035882,11.22,-0.59,0.42,0.01,0.06,-0.40,Pull
2025-04-03 22:34:41.064089,10.02,0.57,1.35,0.01,-0.04,-0.91,Pull
2025-04-03 22:34:41.092938,9.98,1.06,-0.06,-0.04,-0.24,-0.62,Pull
2025-04-03 22:34:41.123809,11.05,1.72,0.56,-0.29,0.50,-0.64,Pull
2025-04-03 22:34:41.155022,8.40,1.76,2.04,-0.42,0.81,-0.82,Pull
2025-04-03 22:34:41.185531,7.63,2.95,1.24,-0.40,-0.33,-1.22,Pull
2025-04-03 22:34:41.216124,8.91,3.87,1.21,-0.47,-0.08,-1.26,Pull
2025-04-03 22:34:41.248223,8.57,4.41,0.72,-0.50,0.41,-1.42,Pull
2025-04-03 22:34:41.277783,7.56,5.00,2.08,-0.50,0.38,-1.60,Pull
2025-04-03 22:34:41.310073,8.26,4.51,1.67,-0.29,0.23,-1.24,Pull
2025-04-03 22:34:41.350851,9.48,4.40,1.51,-0.13,0.46,-0.71,Pull
2025-04-03 22:34:41.370226,9.24,3.19,2.49,-0.05,0.48,-0.39,Pull
2025-04-03 22:34:41.401047,8.75,3.59,2.81,0.04,0.01,-0.14,Pull
2025-04-03 22:34:41.438094,9.63,2.83,2.00,0.09,-0.34,0.02,Pull
2025-04-03 22:34:41.462568,9.20,2.77,2.23,0.06,0.09,0.03,Pull
2025-04-03 22:34:41.493309,9.01,2.72,2.37,0.05,-0.01,-0.02,Pull
2025-04-03 22:34:41.524123,9.05,2.30,2.67,0.02,-0.04,-0.03,Pull
2025-04-03 22:34:41.557057,9.45,2.66,2.25,-0.01,-0.01,-0.02,Pull
2025-04-03 22:34:41.586385,9.30,2.40,2.58,-0.01,0.15,0.03,Pull
2025-04-03 22:34:41.617434,9.12,2.61,2.49,-0.06,0.14,-0.01,Pull
2025-04-03 22:34:41.649247,8.79,2.46,2.64,-0.09,-0.05,-0.01,Pull
2025-04-03 22:34:41.677758,9.37,2.44,2.19,-0.07,-0.04,-0.01,Pull
2025-04-03 22:34:41.708420,9.06,2.75,1.98,-0.07,0.05,0.10,Pull
2025-04-03 22:34:41.741385,9.37,2.31,2.02,-0.03,-0.10,0.03,Pull
2025-04-03 22:34:41.769681,9.45,2.39,1.97,-0.05,0.06,0.06,Pull
2025-04-03 22:34:41.800701,9.06,2.11,2.11,-0.05,0.02,0.03,Pull
2025-04-03 22:34:41.834459,9.41,2.45,2.06,-0.04,0.06,0.06,Pull
2025-04-03 22:34:41.862290,9.27,2.61,2.21,0.00,-0.08,0.14,Pull
2025-04-03 22:34:41.892937,9.53,2.70,2.17,0.02,-0.11,0.22,Pull
2025-04-03 22:34:41.924011,9.39,3.25,2.18,0.06,-0.16,0.39,Pull
2025-04-03 22:34:41.960756,9.15,3.51,2.28,0.05,-0.34,0.61,Pull
2025-04-03 22:34:41.985052,8.46,3.55,2.21,0.05,-0.80,0.69,Pull
2025-04-03 22:34:42.015968,9.41,3.71,0.97,0.06,-1.32,0.91,Pull
2025-04-03 22:34:42.048642,10.28,3.03,0.29,0.21,-0.91,1.09,Pull
2025-04-03 22:34:42.077515,10.18,3.78,0.48,0.34,-0.37,1.39,Pull
2025-04-03 22:34:42.108336,9.10,3.81,0.61,0.29,-0.91,1.64,Pull
2025-04-03 22:34:42.138960,10.76,1.47,0.01,0.45,-0.67,1.46,Pull
2025-04-03 22:34:42.169866,10.58,1.85,0.42,0.47,0.23,1.56,Pull
2025-04-03 22:34:42.201175,8.34,1.71,1.24,0.15,-0.09,1.52,Pull
2025-04-03 22:34:42.234124,9.33,-1.08,-0.36,0.13,-0.77,1.10,Pull
2025-04-03 22:34:42.263886,9.25,-1.51,-1.01,0.28,-0.15,0.99,Pull
2025-04-03 22:34:42.296163,8.26,-1.35,-0.02,0.47,0.34,0.59,Pull
2025-04-03 22:34:42.323644,7.91,-1.02,1.64,0.49,0.46,0.49,Pull
2025-04-03 22:34:42.355736,7.86,-1.48,1.48,0.32,-0.21,0.14,Pull
2025-04-03 22:34:42.385199,8.91,-2.09,0.63,0.33,-0.09,-0.16,Pull
2025-04-03 22:34:42.416201,8.81,-2.04,1.04,0.36,0.35,-0.46,Pull
2025-04-03 22:34:42.450361,9.42,-2.25,1.52,0.29,0.17,-0.70,Pull
2025-04-03 22:34:42.478994,9.13,-3.18,1.52,0.14,-0.37,-0.90,Pull
2025-04-03 22:34:42.511496,11.53,-3.13,0.67,-0.03,-0.26,-0.96,Pull
2025-04-03 22:34:42.540836,11.04,-3.50,0.47,-0.17,0.54,-1.04,Pull
2025-04-03 22:34:42.570930,9.84,-3.46,1.47,-0.33,0.14,-1.06,Pull
2025-04-03 22:34:42.600913,9.94,-3.40,0.92,-0.47,-0.38,-0.90,Pull
2025-04-03 22:34:42.632196,10.52,-3.30,0.72,-0.56,0.02,-0.82,Pull
2025-04-03 22:34:42.665089,11.52,-2.32,0.88,-0.49,0.52,-0.18,Pull
2025-04-03 22:34:42.693670,9.12,-2.58,1.61,-0.45,-0.02,-0.02,Pull
2025-04-03 22:34:42.724352,11.99,-0.92,0.34,-0.36,-0.12,0.11,Pull
2025-04-03 22:34:42.759703,10.33,-2.15,0.90,-0.24,0.38,0.41,Pull
2025-04-03 22:34:42.792418,8.86,-0.97,1.32,-0.15,0.15,0.27,Pull
2025-04-03 22:34:42.816957,9.74,-0.51,0.60,-0.16,-0.44,0.18,Pull
2025-04-03 22:34:42.849835,9.98,-0.44,0.36,-0.12,0.22,0.07,Pull
2025-04-03 22:34:42.878679,9.29,-0.35,0.87,-0.06,0.61,0.02,Pull
2025-04-03 22:34:42.909387,8.48,-0.23,1.44,-0.03,-0.00,-0.05,Pull
2025-04-03 22:34:42.940015,9.33,-0.44,0.94,-0.04,-0.36,-0.01,Pull
2025-04-03 22:34:42.971742,10.48,-0.55,0.37,0.01,0.18,-0.03,Pull
